,COST Simple,JNJ Simple,MSFT Simple,PG Simple,V Simple,BTC Simple,ETH Simple,COST Log,JNJ Log,MSFT Log,PG Log,V Log,BTC Log,ETH Log
2015-01-02,-0.010063119927863018,-0.013095821195638235,-0.004817422536415705,-0.007807163072118595,-0.011576071325855586,-0.04149097502448795,0.035408675125405686,-0.010114095388989362,-0.013182327539797516,-0.00482906371840563,-0.007837798524556808,-0.011643595656331966,-0.04237630081253181,0.034796203976163745
2015-01-03,0.02158784522334778,-0.16276153906433666,-0.4666303849679193,-0.6609619356742402,-0.47236972915302733,-0.0047460325848406315,-0.012958275359160498,0.02135812788090641,-0.17764634950412486,-0.6285406335510348,-1.0816428937582958,-0.6393594851696508,-0.004757330759332538,-0.013042966236673366
2015-01-04,0.0,0.0,0.0,0.0,0.0,0.08535204340707359,0.016932744565217428,0.0,0.0,0.0,0.0,0.0,0.08190439833502557,0.016790983675349085
2015-01-05,-0.032366210745938595,0.19187570198427562,0.8729928575264485,1.9406730490281405,0.8721507352941176,0.04626488086569247,0.011941146015999493,-0.03290158017174729,0.1755282863471192,0.6275376100678404,1.0786384833913831,0.6270878958042068,0.04522656577004774,0.011870413063469193
2015-01-06,0.009675279200914044,0.017485995497617868,-0.01447945637526149,0.011345138854634396,-0.0416073444940841,0.010775091634917189,0.07182466332189086,0.009628773417447603,0.01733487460118846,-0.014585306716489086,0.011281265414853109,-0.04249771493713091,0.010717453999267886,0.06936248893710308
2015-01-07,0.0047639038458029415,-0.009801903781836874,0.03168276504131273,0.03955518704579819,-0.008324155418384827,0.020908321493474213,-0.020279009608277998,0.004752592366185453,-0.009850258680210257,0.031191221587072594,0.03879291689785471,-0.00835899467306002,0.02069274229437014,-0.020487451535222995
2015-01-08,0.008901322482197216,-0.013172594767336121,-0.01565099686980065,-0.04358637515248187,0.016374812748592316,-0.13702562268590324,-0.05629685510868021,0.00886193924727283,-0.01326012289186821,-0.015774766835404287,-0.044564797527547634,0.016242191311280928,-0.14737027858965088,-0.05794362744867232
2015-01-09,0.009452987143937497,0.021773471644463083,-0.014180943104337373,0.017218543046357615,0.005997153893067653,0.17947237668086657,0.11553001915230254,0.009408587249406828,0.021539815201786574,-0.014282453496143942,0.01707198389864746,0.005979242541405951,0.16506720007534184,0.10932964546722111
2015-01-10,0.00024971906605064653,-0.1741090984050091,-0.4588648978524309,-0.6675347222222223,-0.4503384864100233,0.07084558964983123,0.04863993311635961,0.00024968789143449464,-0.19129259457801578,-0.6140863046068755,-1.1012198520751908,-0.5984526200467029,0.0684486070751193,0.04749402274699357
2015-01-11,0.0,0.0,0.0,0.0,0.0,0.07047530291191562,0.03211845102505695,0.0,0.0,0.0,0.0,0.0,0.06810275817139566,0.031613438597921165
2015-01-12,0.011662535442338084,0.19561961812055428,0.7982922506847108,1.9970989266028432,0.8313878676470587,-0.006172181415571076,-0.03202935334363277,0.011595052252481676,0.17866455989168314,0.5868374649347261,1.0976447963325802,0.6050740770365162,-0.00619130807001929,-0.032553515867432756
2015-01-13,-3.525409388160927e-05,0.0014091122592765348,0.009645822134623394,-0.04002516697318759,0.019999498130536253,0.024758398573432094,-0.00518710633567987,-3.525471532178256e-05,0.0014081203922555673,0.00959959819982297,-0.0408482104609603,0.01980213526717264,0.024456876097861065,-0.00520060607503958
2015-01-14,-0.017327998025701064,0.0,-0.004880357301310201,0.052029241240231894,0.08667093091911027,0.004370970890368087,-0.045981951009884,-0.017479884938222525,0.0,-0.004892305133983551,0.050720909784954214,0.08311883086149752,0.004361445942532635,-0.04707268843596664
2015-01-15,0.006529616474724609,0.0034135918282258704,0.0027642373082867877,0.031772655388891735,-0.03629077901790767,0.02293903708584777,-0.013723723723723658,0.006508390875650156,0.003407778748871432,0.002760423830294179,0.03127834762502414,-0.03696566785886025,0.022679892902349376,-0.013818764564767133
2015-01-16,0.00048119764747811544,-0.02261926402991654,0.013960933100157114,0.0012540640966092198,-0.02842510806239429,-0.006556966018410604,0.05687665560393396,0.0004810819090173744,-0.022879003804115023,0.01386437691214971,0.0012532784150247954,-0.02883692416249841,-0.006578557354283961,0.055318007178229586
2015-01-17,-0.0010688137948233756,-0.14836858327133606,-0.45565364826941057,-0.6801966878508141,-0.47386237245514773,0.15404261332257474,-0.015945953732246387,-0.0010693853836049908,-0.1606014552286952,-0.6081695587430092,-1.1400491216966229,-0.6421924511438278,0.14327109402681862,-0.016074458369354696
2015-01-18,0.0,0.0,0.0,0.0,0.0,0.02163458120750361,0.019263704896435474,0.0,0.0,0.0,0.0,0.0,0.021403875209791815,0.0190805086866129
2015-01-19,-0.010485582324304077,0.1703793835018097,0.8483969711615917,2.0861618798955615,0.8974724264705882,-0.04013177842324289,0.03629130703278727,-0.010540943377960937,0.1573279556522025,0.6143187613854902,1.1269282087853976,0.6405226986777632,-0.040959273133410794,0.03564828870695076
2015-01-20,-0.0014597487790372066,0.0037586969850451624,0.004096574566373246,-0.07661214514006387,0.0015258301242462302,0.010818208663172957,0.0035339116937829207,-0.0014608152502658884,0.003751650734493551,0.004088206450739264,-0.07970592162739325,0.0015246672282330912,0.010760110480426533,0.00352768210009517
